url,type_bien,quartier,surface,prix_total,prix_m2_final,date_publication,agence
https://www.bienici.com/annonce/vente/toulon/appartement/1piece/iad-france-1992481?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Roch,22.0,115000,5227.0,2026-01-26,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/iad-france-1993178?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont du Las,62.0,148000,2387.0,2026-01-25,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-gravier11-314?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Roch,51.0,143000,2804.0,2026-01-24,GRAVIER IMMOBILIER
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/laforet-immo-facile-52392290?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,48.0,110000,2292.0,2026-01-23,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-18_victoriametropole2025-15335?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Roch,47.0,119000,2534.0,2026-01-23,
https://www.bienici.com/annonce/vente/toulon/appartement/5pieces/apimo-86590496?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,152.0,479000,3149.0,2026-01-22,Immo-Centre
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/iad-france-1966522?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Darboussèdes,43.0,120000,2791.0,2026-01-21,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/iad-france-1966519?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Darboussèdes,69.0,210000,3043.0,2026-01-21,
https://www.bienici.com/annonce/vente/toulon/appartement/5pieces/iad-france-1991597?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Centre-ville,96.0,282000,2938.0,2026-01-21,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/iad-france-1986292?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont de Bois,63.0,169000,2683.0,2026-01-18,
https://www.bienici.com/annonce/vente/toulon/maison/4pieces/iad-france-1989451?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Maison,La Palasse,110.0,265000,2409.0,2026-01-18,
https://www.bienici.com/annonce/vente/toulon/maison/8pieces/iad-france-1989086?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Le Mourillon - La Mitre - Fort Lamalgue,138.0,750000,5435.0,2026-01-18,
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/iad-france-1987469?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Mourillon - La Mitre - Fort Lamalgue,50.0,198500,3840.0,2026-01-16,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/iad-france-1986857?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D25%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Beaulieu,63.0,94000,1492.0,2026-01-16,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/twimmo-2120171?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont du Las,53.0,127000,2396.0,2026-01-15,
https://www.bienici.com/annonce/vente/toulon/appartement/1piece/hektor-lpaimmo-27292?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Centre-ville,25.0,78000,3088.0,2026-01-14,
https://www.bienici.com/annonce/vente/toulon/maison/6pieces/ag922880-507997076?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Ubac - Dardennes - Barbasse - Mont Faron,150.0,618000,4120.0,2026-01-13,
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/hektor-igprestige-813?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Maison,La Serinette - La Barre,127.0,660000,5197.0,2026-01-13,IG PRESTIGE
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/dr-house-immo-1-4128150?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Roch,61.0,200000,3269.0,2026-01-13,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/dr-house-immo-1-4122218?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Valbourdin,63.0,220000,3519.0,2026-01-13,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/citya-immobilier-41039H-TAPP960728AA?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,La Rode,93.0,298000,3204.0,2026-01-12,Citya Estublier
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/century-21-202_2305_3528?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Centre-ville,71.0,214000,3014.0,2026-01-11,CENTURY 21 Ouest Immo
https://www.bienici.com/annonce/vente/toulon/maison/4pieces/iad-france-1980069?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Maison,La Chapelle - Saint-André,156.0,830000,5321.0,2026-01-09,
https://www.bienici.com/annonce/vente/toulon/appartement/5pieces/hektor-mourillon-389987?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,La Rode,103.0,299900,2912.0,2026-01-09,IBOX  Mourillon
https://www.bienici.com/annonce/vente/toulon/maison/3pieces/apimo-86636701?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Valbertrand,90.0,318000,3533.0,2026-01-08,Arthurimmo.com Six-Fours-les-Plages
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/iad-france-1981210?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,La Serinette - La Barre,47.0,159000,3383.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/iad-france-1980650?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Le Mourillon - La Mitre - Fort Lamalgue,120.0,880000,7333.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/iad-france-1975792?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Centre-ville,144.0,530000,3681.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/dr-house-immo-1-482762?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Bon Rencontre,51.0,117000,2286.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/6pieces/ag920856-506287148?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Maison,La Loubière,153.0,522000,3412.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/3pieces/iad-france-1979095?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D26%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Valbertrand,67.0,365000,5448.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/3pieces/iad-france-1973872?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Siblas,70.0,349000,4986.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/hektor-agencemistral83-179?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Le Mourillon - La Mitre - Fort Lamalgue,120.0,780000,6500.0,2026-01-08,Agence Mistral
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/iad-france-1975774?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Beaulieu,81.0,369000,4556.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/5pieces/iad-france-1973860?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,La Serinette - La Barre,82.0,274000,3341.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/10pieces/hektor-art-immo-13?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Pont du Las,245.0,363000,1482.0,2026-01-08,Agence Art'Immo
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/hektor-mourillon-389901?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Ubac - Dardennes - Barbasse - Mont Faron,130.0,589000,4517.0,2026-01-08,IBOX  Mourillon
https://www.bienici.com/annonce/vente-de-prestige/toulon/maison/7pieces/netty-company54396zsr-house-7244?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Maison,La Chapelle - Saint-André,220.0,740000,3364.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-sixfours-389590?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Valbourdin,44.0,125000,2860.0,2026-01-08,IMMOBOX
https://www.bienici.com/annonce/vente/toulon/appartement/5pieces/iad-france-1974611?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Mourillon - La Mitre - Fort Lamalgue,97.0,398000,4103.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/netty-company54396zsr-appt-31516?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Corniche du Faron,75.0,360000,4800.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/hektor-gustonimmobilier-5252?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,49.0,199500,4071.0,2026-01-08,GUSTON IMMOBILIER
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/hektor-centreville-389500?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Place d'Armes,35.0,120000,3429.0,2026-01-08,IBOX Jaurès
https://www.bienici.com/annonce/vente/toulon/appartement/1piece/hektor-centreville-389638?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Place d'Armes,40.0,124000,3100.0,2026-01-08,IBOX Jaurès
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-mtev13600-8439?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Porte d'Italie,86.0,438000,5093.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/nestenn-1-99939382036?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Centre-ville,57.0,110000,1946.0,2026-01-08,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol"
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-mourillon-389698?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont de Bois,70.0,189000,2700.0,2026-01-08,IBOX  Mourillon
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/iad-france-1966211?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Aguillon,130.0,467000,3592.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/immo-facile-59665486?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Darboussèdes,170.0,890000,5235.0,2026-01-08,ESPACES ATYPIQUES Toulon - Hyères
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/hektor-mourillon-389643?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Champs-de-Mars,58.0,169900,2929.0,2026-01-08,IBOX  Mourillon
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/gedeon-32297997?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Barbès,62.0,172800,2581.0,2026-01-08,TRUSTY IMMOBILIER
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/iad-france-1967728?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont du Las,40.0,95000,2375.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/safti-1-1572152?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont du Las,42.0,76000,1810.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-17_victoriametropole2025-14503?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D27%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Jean du Var,66.0,120000,1661.0,2026-01-08,
