date_mutation,budget,surface,quartier,adresse_nom_voie
2024-03-19,161033.6,44.0,Section 000CL,RUE PAUL LENDRIN
2024-03-19,105000.0,38.0,Section 000BV,BD EUGENE PELLETAN
2024-03-19,62500.0,55.0,Section 000CP,RUE JEAN JAURES
2024-03-19,58000.0,35.0,Section 000CE,BD MARECHAL JOFFRE
2024-03-19,142000.0,66.0,Section 000BE,RUE LIEUTENANT THIERRY
2024-03-19,155000.0,40.0,Section 000CI,RUE LAMARTINE
2024-03-18,450000.0,315.0,Section 000CO,BD DE STRASBOURG
2024-03-18,180000.0,20.0,Section 000CN,RUE FELIX PYAT
2024-03-18,73000.0,28.0,Section 000CN,RUE PIERRE SEMARD
2024-03-18,34000.0,0.0,Section 000DK,BD PABAN
2024-03-18,340000.0,88.0,Section 000DS,TRA RICHARD
2024-03-18,135000.0,44.0,Section 000BY,ALL DU DOCTEUR LAURES
2024-03-18,125000.0,67.0,Section 000CI,AV GEORGES BIZET
2024-03-18,14000.0,0.0,Section 000CW,AV LEON JOUHAUX
2024-03-18,13500.0,0.0,Section 000BT,RUE MIREILLE
2024-03-18,72000.0,55.0,Section 000CH,BD MARECHAL JOFFRE
2024-03-18,113000.0,55.0,Section 000CP,RUE COURBET
2024-03-18,560000.0,120.0,Section 000BS,BD DE LA MARTILLE
2024-03-18,26000.0,0.0,Section 000CX,RUE LACORDAIRE
2024-03-18,60000.0,25.0,Section 000CY,AV DOCTEUR FONTAN
2024-03-15,537000.0,206.0,Section 000ET,CD 46
2024-03-15,157000.0,63.0,Section 000CD,RUE HENRI POINCARE
2024-03-15,89900.0,41.0,Section 000CD,BD LEON BOURGEOIS
2024-03-15,191000.0,66.0,Section 000BC,RUE CHARLES LEJEUNE
2024-03-15,604000.0,62.0,Section 000BI,BD DOCTEUR AMOURETTI
2024-03-15,109000.0,49.0,Section 000CY,IMP KAIROUAN
2024-03-15,122000.0,51.0,Section 000CY,AV MARECHAL BUGEAUD
2024-03-15,150000.0,68.0,Section 000CX,RUE LIEUTENANT COL BERNARD
2024-03-15,104239.0,63.0,Section 000CL,RUE PAUL LENDRIN
2024-03-14,280000.0,102.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2024-03-14,230000.0,90.0,Section 000DT,RUE DE PALMYRE
2024-03-14,344900.0,0.0,Section 000DV,AV DU CARMEL
2024-03-14,125000.0,68.0,Section 000BY,ALL DU DOCTEUR LAURES
2024-03-14,805000.0,182.0,Section 000EM,AV BELLEVUE
2024-03-14,117000.0,64.0,Section 000CW,AV LEON JOUHAUX
2024-03-14,39000.0,32.0,Section 000CE,BD LEON BOURGEOIS
2024-03-14,136000.0,53.0,Section 000BY,ALL DU 8 MAI 1945
2024-03-14,95000.0,56.0,Section 000BD,AV JOSEPH GASQUET
2024-03-14,115000.0,66.0,Section 000CP,AV MARECHAL LYAUTEY
2024-03-14,115000.0,48.0,Section 000CZ,BD FISQUET
2024-03-14,153000.0,65.0,Section 000CD,BD DU 11 NOVEMBRE 1918
2024-03-14,100000.0,54.0,Section 000BZ,LE MAYOL RUE LEON REBOUL
2024-03-14,41000.0,20.0,Section 000CN,RUE VICTOR MICHOLET
2024-03-13,286000.0,49.0,Section 000BD,RUE LEON ISNARD
2024-03-13,25000.0,0.0,Section 000BD,CHE DE LA RESSENCE
2024-03-13,258000.0,96.0,Section 000BZ,QUAI MARCEL PAGNOL
2024-03-13,105000.0,47.0,Section 000CK,AV COLBERT
2024-03-13,173000.0,66.0,Section 000BC,RUE DES GENEVRIERS
2024-03-13,474876.0,78.0,Section 000DY,CHE DU PELVOUX
2024-03-13,139900.0,52.0,Section 000CX,BD DE PARIS
2024-03-13,300000.0,65.0,Section 000DH,BD FOURNIOL
2024-03-12,179000.0,69.0,Section 000CY,AV GENERAL NOGUES
2024-03-12,105000.0,21.0,Section 000BX,RUE DENIS LITARDI
2024-03-12,92720.0,22.0,Section 000CY,BD BAUCHIERE
2024-03-12,121250.0,42.0,Section 000ER,TRA DU CINQUIEME MOULIN
2024-03-12,120000.0,57.0,Section 000CY,AV DU MARECHAL FOCH
2024-03-12,138500.0,30.0,Section 000BO,CHE DE LA CALADE
2024-03-12,121000.0,51.0,Section 000CN,RUE DES RIAUX
2024-03-12,144000.0,48.0,Section 000AN,AV EMILE VINCENT
2024-03-12,130000.0,78.0,Section 000CO,RUE PEIRESC
2024-03-11,85000.0,23.0,Section 000CN,RUE ANATOLE FRANCE
2024-03-11,113000.0,61.0,Section 000CW,BD BARTHELEMY
2024-03-11,28000.0,17.0,Section 000CY,RUE MICHEL DE BOURGES
2024-03-11,68000.0,28.0,Section 000BE,AV COLONEL PICOT
2024-03-11,10000.0,10.0,Section 000CK,RUE PICOT
2024-03-11,370000.0,103.0,Section 000AS,BD JOUVE
2024-03-11,226000.0,77.0,Section 000BD,CHE DE LA RESSENCE
2024-03-11,328000.0,95.0,Section 000CO,BD DE STRASBOURG
2024-03-11,20000.0,0.0,Section 000CY,None
2024-03-11,103000.0,87.0,Section 000CD,RUE HENRI POINCARE
2024-03-11,25000.0,0.0,Section 000CY,RUE HENRI VIENNE
2024-03-11,235750.0,41.0,Section 000AS,AV JOSEPH LOUIS ORTOLAN
2024-03-11,64000.0,23.0,Section 000CY,RUE HENRI VIENNE
2024-03-11,1200.0,0.0,Section 000BV,COR LITTORAL FREDERIC MISTRAL
2024-03-11,102000.0,50.0,Section 000CY,RUE JEANNE D ARC
2024-03-09,66000.0,40.0,Section 000CI,RUE DRAGON
2024-03-08,165000.0,68.0,Section 000BY,ALL DU 8 MAI 1945
2024-03-08,169000.0,88.0,Section 000CK,RUE FRANCOIS FABIE
2024-03-08,140000.0,210.0,Section 000CN,RUE DE POMET
2024-03-08,107000.0,29.0,Section 000BR,RUE AMIRAL NOMY
2024-03-08,1750000.0,664.0,Section 000BC,CHE DE FLORE
2024-03-08,380170.0,120.0,Section 000AN,BD TRUCY
2024-03-08,55417.0,13.0,Section 000CN,RUE CHARLES PONCY
2024-03-08,1327500.0,510.0,Section 000DH,RUE JEAN DUVILLE
2024-03-08,73000.0,43.0,Section 000CW,BD BARTHELEMY
2024-03-08,160000.0,48.0,Section 000CN,RUE DE LA GLACIERE
2024-03-08,459500.0,89.0,Section 000EI,CHE DES BONNES HERBES
2024-03-08,66299.0,64.0,Section 000AW,AV SGT GABRIEL JOURDAN
2024-03-08,110000.0,34.0,Section 000CL,CRS LAFAYETTE
2024-03-08,230750.0,63.0,Section 000CI,RUE ROSSINI
2024-03-08,420259.0,114.0,Section 000AD,CHE DE TERRE ROUGE
2024-03-08,270000.0,118.0,Section 000BR,AV DE LA RESISTANCE
2024-03-07,119800.0,68.0,Section 000BE,AV JOSEPH GASQUET
2024-03-07,339000.0,50.0,Section 000BP,RUE ZENON PONS
2024-03-07,32000.0,35.0,Section 000CW,PL ABBE LEON SPARIAT
2024-03-07,20000.0,0.0,Section 000CD,BD DU 11 NOVEMBRE 1918
2024-03-07,140000.0,102.0,Section 000AR,AV MARCEAU
2024-03-07,321000.0,61.0,Section 000BR,AV PIERRE LOTI
2024-03-07,130000.0,195.0,Section 000DM,RUE EDOUARD HERRIOT
2024-03-07,215000.0,64.0,Section 000DV,RUE GROIGNARD
2024-03-07,12000.0,0.0,Section 000CP,RUE DOC CARENCE
2024-03-07,390000.0,130.0,Section 000DT,AV CHIARISOLI BEY
2024-03-07,415000.0,120.0,Section 000BS,BD DE LA MARTILLE
2024-03-07,400000.0,232.0,Section 000DL,AV DOCTEUR DOYEN
2024-03-07,639760.0,101.0,Section 000AS,AV JOSEPH LOUIS ORTOLAN
2024-03-07,116000.0,129.0,Section 000CD,AV FRANCOIS CUZIN
2024-03-06,295200.0,0.0,Section 000EI,RUE DE MONTSERRAT
2024-03-06,14000.0,0.0,Section 000DK,BD PABAN
2024-03-06,155000.0,73.0,Section 000AN,AV EMILE VINCENT
2024-03-06,60000.0,33.0,Section 000BV,BD GRIGNAN
2024-03-06,173500.0,47.0,Section 000CK,AV COLBERT
2024-03-06,300000.0,225.0,Section 000CK,RUE PICOT
2024-03-06,160000.0,0.0,Section 000CK,None
2024-03-06,131500.0,53.0,Section 000BV,RUE DAILLON
2024-03-06,26000.0,0.0,Section 000BO,CHE DE LA CALADE
2024-03-05,90000.0,45.0,Section 000CL,RUE PAUL LENDRIN
2024-03-05,31000.0,18.0,Section 000CD,BD LEON BOURGEOIS
2024-03-05,90000.0,46.0,Section 000BR,RUE COLONEL MOLL
2024-03-05,60000.0,22.0,Section 000CN,RUE PIERRE SEMARD
2024-03-05,190000.0,72.0,Section 000CI,RUE ROSSINI
2024-03-05,54000.0,28.0,Section 000CY,CHE DE PLAISANCE
2024-03-04,195000.0,45.0,Section 000CY,RUE JEANNE D ARC
2024-03-04,199600.0,51.0,Section 000BH,CHE DE LA BARRE
2024-03-04,20000.0,0.0,Section 000CD,RUE JEAN PHILIPPE RAMEAU
2024-03-04,27000.0,0.0,Section 000DH,BD FOURNIOL
2024-03-04,535000.0,100.0,Section 000BI,AV ANDRE VUILLET
2024-03-04,219750.0,73.0,Section 000BD,AV JOSEPH GASQUET
2024-03-01,15000.0,36.0,Section 000CL,CRS LAFAYETTE
2024-03-01,27000.0,0.0,Section 000BI,RUE ELZEAR JOUVEAU
2024-03-01,165000.0,19.0,Section 000AN,RUE REINE JEANNE
2024-03-01,80000.0,28.0,Section 000BE,AV FORBIN
2024-03-01,150000.0,51.0,Section 000BN,CHE DE LA CALADE
2024-03-01,440000.0,92.0,Section 000AO,RUE DOCTEUR PAUL MAROTTE
2024-03-01,146870.0,60.0,Section 000BR,AV PIERRE LOTI
2024-02-29,110000.0,54.0,Section 000CN,RUE JEAN JAURES
2024-02-29,281310.0,94.0,Section 000CO,RUE GIMELLI
2024-02-29,440000.0,127.0,Section 000EH,RUE OSWALD LARROQUE
2024-02-29,143000.0,66.0,Section 000DW,AV DES MOULINS
2024-02-29,17000.0,0.0,Section 000DP,RUE DU LT ANDRE FOURNIER
2024-02-29,90000.0,34.0,Section 000CL,RUE F PELLOUTIER
2024-02-29,180000.0,70.0,Section 000CO,RUE DUGOMMIER
2024-02-29,413000.0,171.0,Section 000AN,RUE GENERAL CHANGARNIER
2024-02-29,220000.0,156.0,Section 000CY,AV DU MARECHAL FOCH
2024-02-29,570000.0,110.0,Section 000AS,CHE DE LA PROVIDENCE
2024-02-29,777900.0,137.0,Section 000EP,VC DES GARRIGUES
2024-02-29,163000.0,86.0,Section 000BY,RUE PDT ROBERT SCHUMAN
2024-02-29,262000.0,67.0,Section 000AM,IMP DU LIBAN
2024-02-29,80000.0,62.0,Section 000CX,BD DE PARIS
2024-02-29,182000.0,77.0,Section 000AY,CHEM VX CHEMIN DE STE MUSSE
2024-02-29,164423.0,83.0,Section 000AV,RPT MIRASOULEOU
2024-02-28,148000.0,72.0,Section 000AX,ALL DES PLATANES
2024-02-28,4000.0,0.0,Section 000BK,BD JEAN BAPTISTE ABEL
2024-02-28,115000.0,57.0,Section 000CI,AV FRANCOIS CUZIN
2024-02-27,15000.0,0.0,Section 000BD,AV JOSEPH GASQUET
2024-02-27,25000.0,0.0,Section 000EI,CHE DES BONNES HERBES
2024-02-27,237000.0,80.0,Section 000DV,CHE DE LA JONQUIERE
2024-02-27,100000.0,30.0,Section 000CN,RUE DE POMET
2024-02-27,755000.0,160.0,Section 000AV,RUE DE METZ
2024-02-27,530000.0,71.0,Section 000DZ,MAS DE LA GIRAUDE
2024-02-27,180000.0,76.0,Section 000BZ,AV D ENTRECASTEAUX
2024-02-27,230000.0,95.0,Section 000EI,CHE DES BONNES HERBES
2024-02-27,70000.0,112.0,Section 000AP,AV DES LICES
2024-02-27,114350.0,30.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2024-02-27,22000.0,0.0,Section 000CX,RUE DU JEU DE PAUME
2024-02-27,477000.0,159.0,Section 000BV,RUE ORVES
2024-02-26,258718.0,105.0,Section 000BZ,RUE JEAN PHILIPPE RAMEAU
2024-02-26,67000.0,28.0,Section 000CN,RUE PIERRE SEMARD
2024-02-26,253660.0,82.0,Section 000DS,CHE DE FORGENTIER
2024-02-26,95000.0,50.0,Section 000CM,RUE LAMINOIS
2024-02-26,18000.0,0.0,Section 000BE,RUE LIEUTENANT THIERRY
2024-02-26,150000.0,52.0,Section 000CL,RUE PAUL LENDRIN
2024-02-26,135000.0,47.0,Section 000CW,BD PELLICOT
2024-02-26,223355.0,102.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2024-02-26,263720.0,59.0,Section 000BD,AV JOSEPH GASQUET
2024-02-26,256950.0,113.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2024-02-26,140000.0,53.0,Section 000AH,AV DE L ELISA
2024-02-24,100000.0,69.0,Section 000CI,IMP BOSANO
2024-02-23,143000.0,42.0,Section 000CX,RUE FELIX MAYOL
2024-02-23,379950.0,80.0,Section 000DP,RUE D ALEXANDRIE
2024-02-23,60000.0,15.0,Section 000AR,RUE DU DOCTEUR BARROIS
2024-02-23,80000.0,50.0,Section 000CN,RUE DE LA DARSE
2024-02-23,225000.0,69.0,Section 000BY,AV DU PORT DE PLAISANCE
2024-02-23,450400.0,99.0,Section 000AX,AV DES SOURCES
2024-02-23,231150.0,65.0,Section 000AL,COR MARIUS ESCARTEFIGUE
2024-02-23,190000.0,45.0,Section 000BE,RUE PIERRE BORIES
2024-02-23,145000.0,57.0,Section 000BP,AV FRANCOIS NARDI
2024-02-23,75000.0,29.0,Section 000CW,PL ABBE LEON SPARIAT
2024-02-23,676410.0,254.0,Section 000EM,VCHE VIEUX CHEMIN DES POMETS
2024-02-23,24500.0,0.0,Section 000CX,RUE LACORDAIRE
2024-02-23,240000.0,65.0,Section 000BY,AV DU PORT DE PLAISANCE
2024-02-23,118000.0,46.0,Section 000AX,RUE MASSENET
2024-02-23,107070.0,25.0,Section 000AT,IMP GEORGES MOINEAUX
2024-02-22,20000.0,0.0,Section 000CY,None
2024-02-22,22000.0,0.0,Section 000CY,AV DU LAS
2024-02-22,146000.0,71.0,Section 000BE,AV FORBIN
2024-02-22,222000.0,63.0,Section 000DI,AV DES ROUTES
2024-02-22,106000.0,86.0,Section 000CY,AV DU LAS
2024-02-22,82000.0,38.0,Section 000CK,BD DE TESSE
2024-02-22,167661.0,70.0,Section 000AR,AV VERT COTEAU
2024-02-22,158370.0,89.0,Section 000CE,BD LEON BOURGEOIS
2024-02-22,110000.0,33.0,Section 000CN,PL GAMBETTA
2024-02-22,378000.0,96.0,Section 000DI,AV CLOVIS HUGUES
2024-02-22,25000.0,0.0,Section 000CI,AV FRANCOIS CUZIN
2024-02-21,41175.0,11.0,Section 000CN,RUE DU BON PASTEUR
2024-02-21,310000.0,57.0,Section 000BR,RUE GAY LUSSAC
2024-02-21,4000.0,0.0,Section 000AT,RUE HIPPOLYTE TAINE
2024-02-21,145000.0,45.0,Section 000CL,RUE DE LORGUES
2024-02-21,140000.0,65.0,Section 000DL,BD DE L ESCAILLON
2024-02-21,82710.0,31.0,Section 000CI,AV MARCEL CASTIE
2024-02-21,171000.0,80.0,Section 000CY,AV DU MARECHAL FOCH
2024-02-20,190000.0,112.0,Section 000DK,CHE DU PONT DE BOIS
2024-02-20,75000.0,45.0,Section 000CY,RUE COULMIER
2024-02-20,226000.0,0.0,Section 000CK,None
2024-02-20,210000.0,62.0,Section 000CN,RUE JEAN JAURES
2024-02-20,59000.0,40.0,Section 000CX,RUE D ISLY
2024-02-20,124500.0,30.0,Section 000BV,BD BAZEILLES
2024-02-20,150000.0,39.0,Section 000BV,RUE BAYARD
2024-02-20,358000.0,64.0,Section 000AV,AV DE VERDUN
2024-02-20,130450.0,50.0,Section 000CW,AV DU 15E CORPS
2024-02-20,180000.0,207.0,Section 000BV,RUE GUSTAVE GARAUD
2024-02-20,141750.0,68.0,Section 000CY,AV AUGUSTE BERTHON
2024-02-20,195500.0,92.0,Section 000CK,AV GEORGES CLEMENCEAU
2024-02-20,172200.0,40.0,Section 000BV,RUE JOSEPHINE
2024-02-20,134000.0,74.0,Section 000CP,AV LAZARE CARNOT
2024-02-19,608250.0,94.0,Section 000ES,IMP DU SERPOLET
2024-02-19,155000.0,66.0,Section 000BZ,RUE DARIUS MILHAUD
2024-02-19,72000.0,44.0,Section 000DY,CHE DE LA MAJOURANE
2024-02-19,90500.0,70.0,Section 000CX,AV DU 1ER BATAILLON CHOC
2024-02-19,170000.0,41.0,Section 000DT,RUE GROIGNARD
2024-02-19,103000.0,43.0,Section 000CD,BD LEON BOURGEOIS
2024-02-19,90000.0,28.0,Section 000CE,AV NOBEL
2024-02-19,162500.0,67.0,Section 000CY,AV DU 15E CORPS
2024-02-19,179900.0,42.0,Section 000AT,RUE COURTELINE
2024-02-19,185000.0,74.0,Section 000BY,LA TOUR D'IVOIRE
2024-02-19,202000.0,65.0,Section 000CD,BD DU 11 NOVEMBRE 1918
2024-02-19,110000.0,32.0,Section 000DE,PL COMMANDANT LAMY
2024-02-19,223000.0,0.0,Section 000CK,None
2024-02-19,70000.0,27.0,Section 000CN,TRA DE L HOPITAL
2024-02-19,235000.0,71.0,Section 000BY,LA TOUR D'IVOIRE
2024-02-19,120210.0,27.0,Section 000BV,BD SAINTE HELENE
2024-02-19,15000.0,0.0,Section 000AM,IMP DU LIBAN
2024-02-19,86000.0,35.0,Section 000CN,RUE DES SAVONNIERES
2024-02-16,500000.0,84.0,Section 000BX,BD DU DOCTEUR CUNEO
2024-02-16,385200.0,83.0,Section 000DP,RUE DU GABON
2024-02-16,137000.0,40.0,Section 000CI,AV MARCEL CASTIE
2024-02-16,90000.0,44.0,Section 000CN,RUE DE L ETOILE
2024-02-16,157000.0,76.0,Section 000BZ,AV D ENTRECASTEAUX
2024-02-16,169000.0,60.0,Section 000BE,ALL GEORGES LEYGUES
2024-02-16,176000.0,42.0,Section 000CI,RUE DANTON
2024-02-16,25000.0,0.0,Section 000BE,RUE DE TURENNE
2024-02-16,90000.0,0.0,Section 000CO,PL DE LA LIBERTE
2024-02-16,120000.0,62.0,Section 000DV,CHE DE RIGOUMEL
2024-02-16,32500.0,20.0,Section 000CL,RUE DES BOUCHERIES
2024-02-16,24000.0,0.0,Section 000CW,RUE COLOMB BECHAR
2024-02-16,140500.0,62.0,Section 000CO,RUE JEAN JAURES
2024-02-16,168000.0,42.0,Section 000AX,ALL DES FLAMBOYANTS
2024-02-16,160500.0,26.0,Section 000CP,AV DU MARECHAL FOCH
2024-02-15,183410.0,86.0,Section 000CH,RUE COMMANDANT MORAZZANI
2024-02-15,181000.0,49.0,Section 000BV,RUE LAMALGUE
2024-02-15,346850.0,97.0,Section 000CK,RUE VICTOR CLAPPIER
2024-02-15,1055000.0,344.0,Section 000EY,COR MARIUS ESCARTEFIGUE
2024-02-15,226000.0,65.0,Section 000CZ,AV GENERAL GOURAUD
2024-02-15,219000.0,66.0,Section 000DL,RUE CASSINI
2024-02-15,375000.0,85.0,Section 000AV,AV DE VERDUN
2024-02-15,54000.0,28.0,Section 000CK,RUE GIMELLI
2024-02-15,150000.0,66.0,Section 000BE,IMP BRUNO
2024-02-15,178000.0,80.0,Section 000DV,CHE DE LA BAUME
2024-02-15,417000.0,86.0,Section 000CZ,RUE ETIENNE DOLET
2024-02-15,24500.0,0.0,Section 000BN,AV DE LA RESISTANCE
2024-02-15,66500.0,20.0,Section 000BE,RUE PIERRE BORIES
2024-02-14,118350.0,21.0,Section 000BX,RUE DU LT HENRI LACROIX
2024-02-14,150000.0,126.0,Section 000CY,AV DOCTEUR FONTAN
2024-02-14,220000.0,180.0,Section 000CI,AV COLONEL FABIEN
2024-02-14,320000.0,69.0,Section 000DH,RUE ALEXIS AGARRAT
2024-02-14,144000.0,60.0,Section 000CY,RUE COULMIER
2024-02-13,20000.0,0.0,Section 000BS,BD DE LA MARTILLE
2024-02-13,198000.0,54.0,Section 000AS,AV MARCEAU
2024-02-13,35000.0,0.0,Section 000CW,CHE DU PONT DE BOIS
2024-02-13,273000.0,157.0,Section 000CI,BD DESAIX
2024-02-13,199000.0,90.0,Section 000AN,AV DE CLARET
2024-02-13,103900.0,48.0,Section 000DK,RUE JANVIER
2024-02-13,157000.0,33.0,Section 000DL,RUE DANIELLE CASANOVA
2024-02-13,88405.0,26.0,Section 000BX,RUE DENIS LITARDI
2024-02-13,330000.0,69.0,Section 000BK,BD JEAN BAPTISTE ABEL
2024-02-13,80000.0,26.0,Section 000CV,QUAI MARMORA
2024-02-13,120000.0,71.0,Section 000DK,RTE DE PLAISANCE
2024-02-13,305000.0,400.0,Section 000DV,CHE DE LA CLAPIERE
2024-02-12,305000.0,113.0,Section 000CO,RUE PEIRESC
2024-02-12,140000.0,68.0,Section 000CP,AV DU MARECHAL FOCH
2024-02-12,150840.0,52.0,Section 000CE,AV AMIRAL DAVELUY
2024-02-12,90500.0,35.0,Section 000CH,RUE COMMANDANT MORAZZANI
2024-02-12,208000.0,102.0,Section 000AN,AV EMILE VINCENT
2024-02-12,33874.0,0.0,Section 000CO,RUE PEIRESC
2024-02-12,20000.0,0.0,Section 000DI,AV ANDRE LE CHATELIER
2024-02-12,42000.0,32.0,Section 000CO,RUE JEAN JAURES
2024-02-12,93500.0,45.0,Section 000CY,CHE DE PLAISANCE
2024-02-12,54000.0,28.0,Section 000CY,RUE MARCEL SEMBAT
2024-02-12,105000.0,65.0,Section 000CD,AV FRANCOIS CUZIN
2024-02-12,100000.0,40.0,Section 000AN,AV EMILE VINCENT
2024-02-12,150000.0,78.0,Section 000CD,RUE PAUL ARENE
2024-02-09,180000.0,70.0,Section 000AT,RUE ANDRE CHENIER
2024-02-09,159000.0,59.0,Section 000CI,AV PHILIPPE LEBON
2024-02-09,345000.0,72.0,Section 000BP,CHE DE BLIDA
2024-02-09,120000.0,69.0,Section 000DM,CHE DE LA COMMANDERIE
2024-02-09,147000.0,51.0,Section 000DR,CHE DES BONNES HERBES
2024-02-09,108000.0,33.0,Section 000BX,BD EUGENE PELLETAN
2024-02-09,142500.0,70.0,Section 000CI,AV EMILE BARLA
2024-02-09,217300.0,50.0,Section 000BX,RUE AMIRAL DUMESNIL
2024-02-09,28000.0,77.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2024-02-09,42629.0,18.0,Section 000CD,BD LEON BOURGEOIS
2024-02-09,677000.0,106.0,Section 000DW,AV ERNEST ROLLER
2024-02-09,143000.0,56.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2024-02-08,26000.0,77.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2024-02-08,51000.0,55.0,Section 000CN,RUE FELIX PYAT
2024-02-08,210000.0,207.0,Section 000CN,RUE DES RIAUX
2024-02-08,12640.0,0.0,Section 000DN,CHE DE TOMBOUCTOU
2024-02-08,138000.0,280.0,Section 000BR,AV DE LA RESISTANCE
2024-02-08,20000.0,56.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2024-02-08,29500.0,15.0,Section 000AN,BD DOCTEUR CHARLES BARNIER
2024-02-08,172000.0,79.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2024-02-08,109000.0,62.0,Section 000CX,BD BEAUMARCHAIS
2024-02-08,410000.0,111.0,Section 000DV,IMP RIGOUMEL
2024-02-08,219000.0,86.0,Section 000DI,BD INGENIEUR BONNIER
2024-02-08,244600.0,77.0,Section 000BX,RUE DU LT HENRI LACROIX
2024-02-08,105000.0,52.0,Section 000CY,RUE DOCTEUR AURRAN
2024-02-08,133000.0,44.0,Section 000BY,RUE DOMINIQUE SANTINI
2024-02-08,114000.0,72.0,Section 000CK,RUE VICTOR CLAPPIER
2024-02-08,109000.0,68.0,Section 000CW,AV ARISTIDE BRIAND
2024-02-08,88000.0,30.0,Section 000CL,RUE AUGUSTIN DAUMAS
2024-02-08,1137600.0,220.0,Section 000DS,AV ANDRE LE CHATELIER
2024-02-08,220000.0,74.0,Section 000AN,RUE LIEUTENANT JOSEPH ANDRE
2024-02-07,64000.0,28.0,Section 000CX,AV DU 1ER BATAILLON CHOC
2024-02-07,199000.0,60.0,Section 000BC,BD ENSEIGNE DE VAISSEAU GUES
2024-02-07,92000.0,54.0,Section 000BR,VERTE RIVIERE L HERMINIER
2024-02-07,107500.0,50.0,Section 000AS,BD ALATA
2024-02-07,74000.0,46.0,Section 000CI,RUE MAISSIN
2024-02-07,182000.0,62.0,Section 000DR,RUE DAVID
2024-02-06,167000.0,58.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2024-02-06,94365.0,80.0,Section 000BV,BD BAZEILLES
2024-02-06,298000.0,57.0,Section 000BH,BD JEAN BAPTISTE ABEL
2024-02-06,160000.0,95.0,Section 000BV,BD BAZEILLES
2024-02-06,317400.0,0.0,Section 000EI,RUE DE MONTSERRAT
2024-02-06,183200.0,73.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2024-02-06,86000.0,128.0,Section 000CD,AV FRANCOIS CUZIN
2024-02-06,100000.0,46.0,Section 000CH,RUE SAINTE GERMAINE
2024-02-05,356454.0,100.0,Section 000DK,QUAI COMMANDANT RIVIERE
2024-02-05,485000.0,80.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2024-02-05,321000.0,145.0,Section 000CK,RUE PICOT
2024-02-05,1.0,0.0,Section 000AR,RUE KLEBER
2024-02-05,180200.0,170.0,Section 000DV,IMP ARBOUSIERS
2024-02-05,218400.0,46.0,Section 000BV,RUE JOSEPHINE
2024-02-05,36000.0,0.0,Section 000CN,RUE RICHARD ANDRIEU
2024-02-05,235000.0,70.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2024-02-05,135000.0,78.0,Section 000CD,RUE PAUL ARENE
2024-02-05,200000.0,50.0,Section 000DV,CHE DE RIGOUMEL
2024-02-05,62000.0,23.0,Section 000AV,RUE DE NICE
2024-02-05,99000.0,46.0,Section 000CN,RUE NICOLAS LAUGIER
2024-02-05,300000.0,146.0,Section 000CE,RUE REVEST
2024-02-05,240000.0,67.0,Section 000BP,AV DE LA RESISTANCE
2024-02-05,37000.0,16.0,Section 000CI,AV MARCEL CASTIE
2024-02-05,420000.0,155.0,Section 000BY,AV MAL DE LATTRE DE TASSIGNY
2024-02-02,127050.0,62.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2024-02-02,167000.0,67.0,Section 000CP,AV MARECHAL LYAUTEY
2024-02-02,360000.0,49.0,Section 000BK,CHE DU PELICAN
2024-02-02,161950.0,76.0,Section 000DS,CHE DE FORGENTIER
2024-02-02,380000.0,80.0,Section 000BN,RUE BAUDELAIRE
2024-02-02,103000.0,31.0,Section 000BE,AV DE LA ROSERAIE
2024-02-02,70000.0,56.0,Section 000CY,RUE JEAN MALLARD
2024-02-02,73500.0,26.0,Section 000CD,RUE JEAN TRINCHERO
2024-02-02,19000.0,0.0,Section 000CW,CHE DU PONT DE BOIS
2024-02-02,79500.0,54.0,Section 000CX,PL MARTIN BIDOURE
2024-02-02,124000.0,32.0,Section 000DI,AV DES ROUTES
2024-02-02,153000.0,56.0,Section 000DL,QUAI RIVIERE NEUVE
2024-02-02,100916.27,44.0,Section 000CD,AV NOBEL
2024-02-02,9500.0,0.0,Section 000BE,AV JOSEPH GASQUET
2024-02-02,50000.0,0.0,Section 000AR,PL MARIE CURIE
2024-02-02,150000.0,62.0,Section 000DP,RUE DU LT ANDRE FOURNIER
2024-02-02,299750.0,107.0,Section 000CP,AV DU MARECHAL FOCH
2024-02-01,257500.0,62.0,Section 000EI,CHE DES BONNES HERBES
2024-02-01,347000.0,69.0,Section 000BY,AV DU PORT DE PLAISANCE
2024-02-01,265000.0,97.0,Section 000AO,RUE DUPLESSIS OLLIVAULT
2024-02-01,230000.0,61.0,Section 000AN,AV DE CLARET
2024-02-01,216000.0,100.0,Section 000CK,AV GEORGES CLEMENCEAU
