date_mutation,annee,mois,type_bien,prix_vente,surface_m2,prix_m2,quartier,adresse
2024-07-18,2024,2024-07,Appartement (T3-T4),175000.0,68.0,2574.0,La Serinette,All Du Docteur Laures
2024-07-18,2024,2024-07,Appartement (T2-T3),165000.0,62.0,2661.0,Brunet,Rue General Michel Audeoud
2024-07-18,2024,2024-07,Appartement (T2-T3),108950.0,43.0,2534.0,Saint-Roch,Av Du 1Er Bataillon Choc
2024-07-18,2024,2024-07,Grande surface / Maison,607405.0,137.0,4434.0,Sect. ES,Che De La Carraire
2024-07-18,2024,2024-07,Appartement (T3-T4),150000.0,77.0,1948.0,Aguillon,Chem Vx Chemin De Ste Musse
2024-07-18,2024,2024-07,Appartement (T3-T4),390000.0,103.0,3786.0,Saint-Roch,Vc Montee St Charles
2024-07-18,2024,2024-07,Appartement (T2-T3),52500.0,30.0,1750.0,Saint-Antoine,Rue Jean Jaures
2024-07-18,2024,2024-07,Grande surface / Maison,515000.0,121.0,4256.0,Cap Brun,Lot Polaris
2024-07-18,2024,2024-07,Studio,120000.0,15.0,8000.0,Saint-Jean du Var,Av De La Resistance
2024-07-18,2024,2024-07,Bien exceptionnel,590000.0,281.0,2100.0,Saint-Antoine,Pl De La Liberte
2024-07-18,2024,2024-07,Appartement (T3-T4),100000.0,65.0,1538.0,Haute-ville,Rue Lavigerie
2024-07-18,2024,2024-07,Appartement (T3-T4),122000.0,68.0,1794.0,Sect. EW,Les Moniques
2024-07-17,2024,2024-07,Appartement (T3-T4),195000.0,67.0,2910.0,Saint-Roch,Av De Siblas
2024-07-17,2024,2024-07,Appartement (T2-T3),116000.0,36.0,3222.0,Haute-ville,Rue Jean Baptiste Vin
2024-07-17,2024,2024-07,Grande surface / Maison,440000.0,130.0,3385.0,Valbertrand,Bd De Strasbourg
2024-07-17,2024,2024-07,Appartement (T2-T3),103500.0,40.0,2588.0,Bon Rencontre,Rue Augustin Daumas
2024-07-17,2024,2024-07,Appartement (T3-T4),474300.0,73.0,6497.0,Saint-Roch,Vc Montee St Charles
2024-07-17,2024,2024-07,Appartement (T3-T4),423100.0,88.0,4808.0,Le Mourillon,Rue Baptistin Semori
2024-07-17,2024,2024-07,Appartement (T3-T4),510000.0,106.0,4811.0,Bon Rencontre,Av De La Republique
2024-07-17,2024,2024-07,Grande surface / Maison,540000.0,134.0,4030.0,Sect. EI,Che Des Bonnes Herbes
2024-07-17,2024,2024-07,Appartement (T2-T3),130000.0,50.0,2600.0,La Garde,Av Clovis Hugues
2024-07-17,2024,2024-07,Appartement (T3-T4),315000.0,84.0,3750.0,Beaulieu,Res St Marc
2024-07-17,2024,2024-07,Appartement (T3-T4),290000.0,75.0,3867.0,Valbertrand,Rue Picot
2024-07-17,2024,2024-07,Appartement (T2-T3),152000.0,62.0,2452.0,La Garde,Bd Alphand
2024-07-17,2024,2024-07,Studio,69300.0,27.0,2567.0,Saint-Antoine,Rue Leblond Saint Hilaire
2024-07-17,2024,2024-07,Appartement (T2-T3),247000.0,54.0,4574.0,La Serinette,Rue Docteur Longchamp
2024-07-17,2024,2024-07,Appartement (T3-T4),210000.0,72.0,2917.0,Haute-ville,Cite Epargne Les Dahlias
2024-07-17,2024,2024-07,Appartement (T2-T3),115000.0,57.0,2018.0,Porte d'Italie,Rue De Suez
2024-07-16,2024,2024-07,Bien exceptionnel,720200.0,300.0,2401.0,Pont du Las,Imp Des Palmiers
2024-07-16,2024,2024-07,Appartement (T3-T4),190000.0,76.0,2500.0,Brunet,Rue Amiral Nomy
2024-07-16,2024,2024-07,Appartement (T2-T3),95000.0,36.0,2639.0,Le Mourillon,Che De La Ressence
2024-07-16,2024,2024-07,Appartement (T2-T3),290000.0,64.0,4531.0,Sainte-Musse,Rue Georges Berton
2024-07-16,2024,2024-07,Appartement (T2-T3),147500.0,56.0,2634.0,Brunet,Bd Des Allobroges
2024-07-16,2024,2024-07,Appartement (T3-T4),195000.0,92.0,2120.0,Brunet,Bd Jules Michelet
2024-07-16,2024,2024-07,Appartement (T2-T3),75420.0,41.0,1840.0,Haute-ville,Bd Bauchiere
2024-07-16,2024,2024-07,Appartement (T3-T4),637200.0,85.0,7496.0,Pont du Las,Rue Kleber
2024-07-16,2024,2024-07,Appartement (T2-T3),210245.0,60.0,3504.0,Le Mourillon,Av Joseph Gasquet
2024-07-16,2024,2024-07,Appartement (T2-T3),65000.0,45.0,1444.0,Valbertrand,Rue Darius Milhaud
2024-07-16,2024,2024-07,Appartement (T3-T4),290000.0,77.0,3766.0,Sect. DP,Rue Du Capitaine Masson
2024-07-16,2024,2024-07,Appartement (T3-T4),215000.0,85.0,2529.0,La Serinette,Rue Pdt Robert Schuman
2024-07-16,2024,2024-07,Bien exceptionnel,338000.0,215.0,1572.0,Saint-Roch,Rue Espanet
2024-07-16,2024,2024-07,Appartement (T3-T4),590000.0,90.0,6556.0,Sainte-Musse,Bd Du Docteur Cuneo
2024-07-16,2024,2024-07,Appartement (T3-T4),110000.0,65.0,1692.0,Saint-Roch,Av De Claret
2024-07-16,2024,2024-07,Appartement (T3-T4),335000.0,71.0,4718.0,La Garde,Rue Castel Blaze
2024-07-16,2024,2024-07,Appartement (T3-T4),301000.0,66.0,4561.0,Sainte-Musse,Rue Daillon
2024-07-16,2024,2024-07,Appartement (T3-T4),332500.0,67.0,4963.0,La Garde,Rue Edmond Haraucourt
2024-07-16,2024,2024-07,Appartement (T3-T4),160000.0,72.0,2222.0,Haute-ville,Rue Amable Mabily
2024-07-16,2024,2024-07,Appartement (T3-T4),430000.0,69.0,6232.0,Saint-Roch,Rue Jules Alexandre Renaux
2024-07-16,2024,2024-07,Appartement (T2-T3),186000.0,46.0,4043.0,Brunet,Bd Jean Noble
2024-07-16,2024,2024-07,Appartement (T3-T4),445500.0,102.0,4368.0,Brunet,Bd Miramar
2024-07-16,2024,2024-07,Appartement (T3-T4),265000.0,75.0,3533.0,Le Mourillon,Av Joseph Gasquet
2024-07-12,2024,2024-07,Studio,54000.0,23.0,2348.0,Bon Rencontre,Rue De L Equerre
2024-07-12,2024,2024-07,Grande surface / Maison,93000.0,157.0,592.0,Sect. DM,Rue Dejussieu Pontcarral
2024-07-12,2024,2024-07,Appartement (T3-T4),220000.0,74.0,2973.0,Pont du Las,Av De La Resistance
2024-07-12,2024,2024-07,Appartement (T3-T4),113600.0,80.0,1420.0,Bon Rencontre,Av De La Republique
2024-07-12,2024,2024-07,Studio,116000.0,28.0,4143.0,Saint-Roch,Av Du 15E Corps
2024-07-12,2024,2024-07,Appartement (T2-T3),163000.0,53.0,3075.0,Brunet,Rue General Michel Audeoud
2024-07-12,2024,2024-07,Appartement (T2-T3),60000.0,64.0,938.0,Aguillon,Av Sgt Gabriel Jourdan
2024-07-12,2024,2024-07,Appartement (T2-T3),192000.0,39.0,4923.0,Brunet,Rue Nungesser
2024-07-12,2024,2024-07,Appartement (T3-T4),305800.0,99.0,3089.0,Pont du Las,Rue Jean Bonnet
2024-07-12,2024,2024-07,Appartement (T2-T3),85400.0,42.0,2033.0,Le Mourillon,Av Joseph Gasquet
2024-07-12,2024,2024-07,Appartement (T3-T4),132000.0,72.0,1833.0,Haute-ville,Cite Epargne Les Dahlias
2024-07-12,2024,2024-07,Appartement (T3-T4),136000.0,72.0,1889.0,La Garde,Primeroses
2024-07-12,2024,2024-07,Appartement (T3-T4),130000.0,66.0,1970.0,La Garde,Rue Cassini
2024-07-12,2024,2024-07,Appartement (T3-T4),315000.0,81.0,3889.0,Saint-Roch,Rue Marius Andrieu
2024-07-12,2024,2024-07,Appartement (T2-T3),83000.0,38.0,2184.0,Saint-Roch,Av Des Lices
2024-07-12,2024,2024-07,Appartement (T2-T3),143200.0,54.0,2652.0,Pont du Las,Rue Daniel Berthelot
2024-07-11,2024,2024-07,Appartement (T3-T4),166000.0,80.0,2075.0,Saint-Roch,Bd General Brosset
2024-07-11,2024,2024-07,Studio,71320.0,20.0,3566.0,Porte d'Italie,Bd Du 11 Novembre 1918
2024-07-11,2024,2024-07,Studio,62500.0,21.0,2976.0,Bon Rencontre,Pl De La Poissonnerie
2024-07-11,2024,2024-07,Studio,55000.0,18.0,3056.0,Porte d'Italie,Bd Du 11 Novembre 1918
2024-07-11,2024,2024-07,Grande surface / Maison,400000.0,120.0,3333.0,Sect. ES,Che De La Carraire
2024-07-11,2024,2024-07,Appartement (T3-T4),380000.0,105.0,3619.0,Sect. EI,Rue Andre Filippi
2024-07-11,2024,2024-07,Appartement (T2-T3),77300.0,40.0,1932.0,Saint-Antoine,Bd Docteur Charles Barnier
2024-07-11,2024,2024-07,Grande surface / Maison,2500000.0,196.0,12755.0,Sect. DV,Av Du Carmel
2024-07-11,2024,2024-07,Appartement (T3-T4),50000.0,68.0,735.0,Bon Rencontre,Rue Meridienne
2024-07-11,2024,2024-07,Appartement (T2-T3),111740.0,30.0,3725.0,Beaulieu,Che De La Calade
2024-07-11,2024,2024-07,Appartement (T3-T4),208000.0,97.0,2144.0,Haute-ville,Av De Valbourdin
2024-07-11,2024,2024-07,Studio,67000.0,25.0,2680.0,Saint-Roch,Rue Docteur Reynaud
2024-07-11,2024,2024-07,Appartement (T3-T4),153250.0,69.0,2221.0,Porte d'Italie,Bd Mege
2024-07-11,2024,2024-07,Appartement (T3-T4),177000.0,73.0,2425.0,Bon Rencontre,Rue Augustin Daumas
2024-07-11,2024,2024-07,Appartement (T3-T4),358600.0,101.0,3550.0,La Garde,Rue Chanoine Bouisson
2024-07-11,2024,2024-07,Appartement (T2-T3),98000.0,31.0,3161.0,Haute-ville,Rue Du Roi Rene
2024-07-11,2024,2024-07,Appartement (T2-T3),143000.0,56.0,2554.0,La Rode,Rue De Nice
2024-07-10,2024,2024-07,Appartement (T2-T3),105000.0,50.0,2100.0,Saint-Roch,Rue Delpech
2024-07-10,2024,2024-07,Appartement (T3-T4),238500.0,68.0,3507.0,Brunet,Bd Edouard Aiguier
2024-07-10,2024,2024-07,Appartement (T3-T4),157500.0,75.0,2100.0,Saint-Roch,Av Aristide Briand
2024-07-10,2024,2024-07,Appartement (T2-T3),97000.0,53.0,1830.0,Saint-Roch,Bd General Brosset
2024-07-10,2024,2024-07,Appartement (T2-T3),90000.0,61.0,1475.0,Saint-Roch,Av De Claret
2024-07-10,2024,2024-07,Appartement (T2-T3),98000.0,61.0,1607.0,Le Mourillon,Av Joseph Gasquet
2024-07-09,2024,2024-07,Appartement (T3-T4),466000.0,79.0,5899.0,Sect. DR,Rue Jules Cesar
2024-07-09,2024,2024-07,Appartement (T2-T3),135000.0,56.0,2411.0,Haute-ville,Rue Jean Mallard
2024-07-09,2024,2024-07,Appartement (T2-T3),99000.0,47.0,2106.0,Bon Rencontre,Rue Felix Pyat
2024-07-09,2024,2024-07,Appartement (T3-T4),230000.0,83.0,2771.0,La Garde,Bd De L Escaillon
2024-07-09,2024,2024-07,Appartement (T3-T4),170000.0,71.0,2394.0,Saint-Roch,Bd Pellicot
2024-07-09,2024,2024-07,Appartement (T2-T3),145000.0,54.0,2685.0,Saint-Antoine,Rue Revel
2024-07-09,2024,2024-07,Grande surface / Maison,280000.0,160.0,1750.0,Sect. DP,Bd De L Escaillon
2024-07-08,2024,2024-07,Appartement (T3-T4),120000.0,70.0,1714.0,Sect. DP,Che Mon Paradis
2024-07-08,2024,2024-07,Studio,89000.0,26.0,3423.0,La Rode,Rpt Mirasouleou
2024-07-08,2024,2024-07,Appartement (T3-T4),545000.0,85.0,6412.0,Sect. DS,Tra Richard
2024-07-08,2024,2024-07,Studio,67000.0,18.0,3722.0,Bon Rencontre,Rue Des Boucheries
2024-07-08,2024,2024-07,Grande surface / Maison,330000.0,122.0,2705.0,Saint-Roch,Rue Thoulon
2024-07-08,2024,2024-07,Appartement (T2-T3),270000.0,55.0,4909.0,Pont du Las,Av Joseph Louis Ortolan
2024-07-08,2024,2024-07,Bien exceptionnel,705000.0,236.0,2987.0,Sect. DW,Av Ernest Roller
2024-07-08,2024,2024-07,Appartement (T3-T4),575000.0,98.0,5867.0,Haute-ville,Rue Vales
2024-07-08,2024,2024-07,Appartement (T3-T4),310000.0,77.0,4026.0,Sect. DR,Rue De Narvik
2024-07-05,2024,2024-07,Appartement (T2-T3),165000.0,45.0,3667.0,Brunet,Le Medicis
2024-07-05,2024,2024-07,Appartement (T3-T4),179000.0,80.0,2238.0,Le Mourillon,All Georges Leygues
2024-07-05,2024,2024-07,Appartement (T2-T3),185700.0,62.0,2995.0,Porte d'Italie,Av Nobel
2024-07-05,2024,2024-07,Appartement (T2-T3),72050.0,40.0,1801.0,Haute-ville,Le Sagittaire
2024-07-05,2024,2024-07,Appartement (T2-T3),91300.0,47.0,1943.0,Aguillon,Av Des Iles D Or
2024-07-05,2024,2024-07,Appartement (T3-T4),224000.0,106.0,2113.0,Porte d'Italie,Rue Vincent Scotto
2024-07-05,2024,2024-07,Appartement (T2-T3),211449.0,42.0,5034.0,Saint-Roch,Tra De La Loube
2024-07-05,2024,2024-07,Appartement (T3-T4),328000.0,88.0,3727.0,La Chapelle,Rue Rossini
2024-07-05,2024,2024-07,Appartement (T2-T3),125000.0,53.0,2358.0,La Serinette,All Du Docteur Laures
2024-07-05,2024,2024-07,Studio,75000.0,26.0,2885.0,Saint-Roch,Av Du 1Er Bataillon Choc
2024-07-05,2024,2024-07,Appartement (T3-T4),152000.0,77.0,1974.0,Aguillon,Bd Des Armaris
2024-07-04,2024,2024-07,Appartement (T2-T3),220500.0,63.0,3500.0,Saint-Roch,Av De Claret
2024-07-04,2024,2024-07,Appartement (T2-T3),148000.0,43.0,3442.0,Porte d'Italie,Av Amiral Daveluy
2024-07-04,2024,2024-07,Studio,70580.0,17.0,4152.0,Bon Rencontre,Rue Paul Lendrin
2024-07-04,2024,2024-07,Appartement (T2-T3),106000.0,34.0,3118.0,Bon Rencontre,Rue Charles Poncy
2024-07-04,2024,2024-07,Studio,48000.0,15.0,3200.0,Bon Rencontre,Rue Garibaldi
2024-07-04,2024,2024-07,Grande surface / Maison,374030.0,140.0,2672.0,Porte d'Italie,Imp Honoraty
2024-07-04,2024,2024-07,Appartement (T3-T4),155000.0,79.0,1962.0,Haute-ville,Rue Victor Reymonenq
2024-07-04,2024,2024-07,Studio,55000.0,28.0,1964.0,Bon Rencontre,Rue Garibaldi
2024-07-04,2024,2024-07,Appartement (T2-T3),126000.0,52.0,2423.0,Bon Rencontre,Rue Fougassiere
2024-07-03,2024,2024-07,Grande surface / Maison,1203200.0,186.0,6469.0,Ollioules,Che De La Colline
2024-07-03,2024,2024-07,Grande surface / Maison,85000.0,120.0,708.0,Haute-ville,Av Docteur Fontan
2024-07-03,2024,2024-07,Appartement (T2-T3),100000.0,32.0,3125.0,Brunet,Rue Amiral Nomy
2024-07-03,2024,2024-07,Appartement (T3-T4),232200.0,83.0,2798.0,Cap Brun,Che De La Mauriniere
2024-07-03,2024,2024-07,Appartement (T3-T4),156500.0,78.0,2006.0,Haute-ville,Rue Coulmier
2024-07-03,2024,2024-07,Appartement (T2-T3),175000.0,31.0,5645.0,La Serinette,Bd Eugene Pelletan
2024-07-03,2024,2024-07,Bien exceptionnel,659685.0,210.0,3141.0,Sect. EV,Che De L Hubac
2024-07-03,2024,2024-07,Appartement (T3-T4),102500.0,109.0,940.0,Haute-ville,Rue Thiers
2024-07-02,2024,2024-07,Appartement (T3-T4),245000.0,74.0,3311.0,Aguillon,Bd Des Armaris
2024-07-02,2024,2024-07,Appartement (T2-T3),144000.0,60.0,2400.0,La Garde,Europe
2024-07-02,2024,2024-07,Appartement (T2-T3),155900.0,55.0,2835.0,La Chapelle,Rue Bosano
2024-07-02,2024,2024-07,Appartement (T2-T3),120100.0,55.0,2184.0,Sect. DY,Av Des Fils Marescot
2024-07-02,2024,2024-07,Appartement (T3-T4),164000.0,70.0,2343.0,La Garde,Che Du Temple
2024-07-02,2024,2024-07,Grande surface / Maison,280000.0,141.0,1986.0,Saint-Roch,Rue Reine Jeanne
2024-07-02,2024,2024-07,Appartement (T2-T3),167500.0,45.0,3722.0,Sainte-Musse,Rue Montauban
2024-07-02,2024,2024-07,Appartement (T2-T3),350000.0,56.0,6250.0,Sect. DT,Av Sylvain Thurin
2024-07-02,2024,2024-07,Appartement (T2-T3),120000.0,58.0,2069.0,Brunet,Rue Louis Henseling
